AÑO,ENTIDAD,SEXO,EDAD,DEFUNCIONES
2021,República Mexicana,Mujeres,27,1549
2021,República Mexicana,Hombres,28,6403
2021,República Mexicana,Mujeres,28,1704
2021,República Mexicana,Hombres,29,6744
2021,República Mexicana,Mujeres,29,1833
2021,República Mexicana,Hombres,30,6954
2021,República Mexicana,Mujeres,30,1904
2021,República Mexicana,Hombres,31,7037
2021,República Mexicana,Mujeres,31,1925
2021,República Mexicana,Hombres,32,7053
2021,República Mexicana,Mujeres,32,1933
2021,República Mexicana,Hombres,33,7046
2021,República Mexicana,Mujeres,33,1964
2021,República Mexicana,Hombres,34,7020
2021,República Mexicana,Mujeres,34,2037
2021,República Mexicana,Hombres,35,6980
2021,República Mexicana,Mujeres,35,2153
2021,República Mexicana,Hombres,36,6930
2021,República Mexicana,Mujeres,36,2284
2021,República Mexicana,Hombres,37,6837
2021,República Mexicana,Mujeres,37,2392
2021,República Mexicana,Hombres,38,6692
2021,República Mexicana,Mujeres,38,2474
2021,República Mexicana,Hombres,39,6525
2021,República Mexicana,Mujeres,39,2537
2021,República Mexicana,Hombres,40,6371
2021,República Mexicana,Mujeres,40,2581
2021,República Mexicana,Hombres,41,6297
2021,República Mexicana,Mujeres,41,2632
2021,República Mexicana,Hombres,42,6340
2021,República Mexicana,Mujeres,42,2733
2021,República Mexicana,Hombres,43,6512
2021,República Mexicana,Mujeres,43,2934
2021,República Mexicana,Hombres,44,6814
2021,República Mexicana,Mujeres,44,3224
2021,República Mexicana,Hombres,45,7236
2021,República Mexicana,Mujeres,45,3538
2021,República Mexicana,Hombres,46,7721
2021,República Mexicana,Mujeres,46,3862
2021,República Mexicana,Hombres,47,8168
2021,República Mexicana,Mujeres,47,4195
2021,República Mexicana,Hombres,48,8516
2021,República Mexicana,Mujeres,48,4491
2021,República Mexicana,Hombres,49,8746
2021,República Mexicana,Mujeres,49,4712
2021,República Mexicana,Hombres,50,8901
2021,República Mexicana,Mujeres,50,4863
2021,República Mexicana,Hombres,51,9030
2021,República Mexicana,Mujeres,51,4987
2021,República Mexicana,Hombres,52,9190
2021,República Mexicana,Mujeres,52,5148
2021,República Mexicana,Hombres,53,9399
2021,República Mexicana,Mujeres,53,5371
2021,República Mexicana,Hombres,54,9632
2021,República Mexicana,Mujeres,54,5654
2021,República Mexicana,Hombres,55,9904
2021,República Mexicana,Mujeres,55,6048
2021,República Mexicana,Hombres,56,10220
2021,República Mexicana,Mujeres,56,6542
2021,República Mexicana,Hombres,57,10553
2021,República Mexicana,Mujeres,57,7022
2021,República Mexicana,Hombres,58,10857
2021,República Mexicana,Mujeres,58,7409
2021,República Mexicana,Hombres,59,11163
2021,República Mexicana,Mujeres,59,7762
2021,República Mexicana,Hombres,60,11487
2021,República Mexicana,Mujeres,60,8149
2021,República Mexicana,Hombres,61,11821
2021,República Mexicana,Mujeres,61,8558
2021,República Mexicana,Hombres,62,12125
2021,República Mexicana,Mujeres,62,8898
2021,República Mexicana,Hombres,63,12415
2021,República Mexicana,Mujeres,63,9198
2021,República Mexicana,Hombres,64,12691
2021,República Mexicana,Mujeres,64,9550
2021,República Mexicana,Hombres,65,12989
2021,República Mexicana,Mujeres,65,9995
2021,República Mexicana,Hombres,66,13213
2021,República Mexicana,Mujeres,66,10392
2021,República Mexicana,Hombres,67,13268
2021,República Mexicana,Mujeres,67,10587
2021,República Mexicana,Hombres,68,13073
2021,República Mexicana,Mujeres,68,10558
2021,República Mexicana,Hombres,69,12949
2021,República Mexicana,Mujeres,69,10615
2021,República Mexicana,Hombres,70,12861
2021,República Mexicana,Mujeres,70,10784
2021,República Mexicana,Hombres,71,12890
2021,República Mexicana,Mujeres,71,11056
2021,República Mexicana,Hombres,72,13064
2021,República Mexicana,Mujeres,72,11393
2021,República Mexicana,Hombres,73,13179
2021,República Mexicana,Mujeres,73,11619
2021,República Mexicana,Hombres,74,13221
2021,República Mexicana,Mujeres,74,11813
2021,República Mexicana,Hombres,75,13185
2021,República Mexicana,Mujeres,75,11981
2021,República Mexicana,Hombres,76,13071
2021,República Mexicana,Mujeres,76,12082
2021,República Mexicana,Hombres,77,12876
2021,República Mexicana,Mujeres,77,12122
2021,República Mexicana,Hombres,78,12521
2021,República Mexicana,Mujeres,78,12029
2021,República Mexicana,Hombres,79,12136
2021,República Mexicana,Mujeres,79,11897
2021,República Mexicana,Hombres,80,11766
2021,República Mexicana,Mujeres,80,11759
2021,República Mexicana,Hombres,81,11323
2021,República Mexicana,Mujeres,81,11526
2021,República Mexicana,Hombres,82,10850
2021,República Mexicana,Mujeres,82,11224
2021,República Mexicana,Hombres,83,10375
2021,República Mexicana,Mujeres,83,10898
2021,República Mexicana,Hombres,84,9909
2021,República Mexicana,Mujeres,84,10621
2021,República Mexicana,Hombres,85,9426
2021,República Mexicana,Mujeres,85,10350
2021,República Mexicana,Hombres,86,8902
2021,República Mexicana,Mujeres,86,9957
2021,República Mexicana,Hombres,87,8335
2021,República Mexicana,Mujeres,87,9391
2021,República Mexicana,Hombres,88,7726
2021,República Mexicana,Mujeres,88,8787
2021,República Mexicana,Hombres,89,7086
2021,República Mexicana,Mujeres,89,8348
2021,República Mexicana,Hombres,90,6412
2021,República Mexicana,Mujeres,90,7980
2021,República Mexicana,Hombres,91,5681
2021,República Mexicana,Mujeres,91,7375
2021,República Mexicana,Hombres,92,4919
2021,República Mexicana,Mujeres,92,6439
2021,República Mexicana,Hombres,93,4184
2021,República Mexicana,Mujeres,93,5418
2021,República Mexicana,Hombres,94,3574
2021,República Mexicana,Mujeres,94,4669
2021,República Mexicana,Hombres,95,3026
2021,República Mexicana,Mujeres,95,4089
2021,República Mexicana,Hombres,96,2569
2021,República Mexicana,Mujeres,96,3558
2021,República Mexicana,Hombres,97,2147
2021,República Mexicana,Mujeres,97,2985
2021,República Mexicana,Hombres,98,1746
2021,República Mexicana,Mujeres,98,2424
2021,República Mexicana,Hombres,99,1373
2021,República Mexicana,Mujeres,99,1919
2021,República Mexicana,Hombres,100,1043
2021,República Mexicana,Mujeres,100,1464
2021,República Mexicana,Hombres,101,762
2021,República Mexicana,Mujeres,101,1050
2021,República Mexicana,Hombres,102,535
2021,República Mexicana,Mujeres,102,703
2021,República Mexicana,Hombres,103,363
2021,República Mexicana,Mujeres,103,453
2021,República Mexicana,Hombres,104,241
2021,República Mexicana,Mujeres,104,295
2021,República Mexicana,Hombres,105,159
2021,República Mexicana,Mujeres,105,199
2021,República Mexicana,Hombres,106,103
2021,República Mexicana,Mujeres,106,133
2021,República Mexicana,Hombres,107,67
2021,República Mexicana,Mujeres,107,84
2021,República Mexicana,Hombres,108,42
2021,República Mexicana,Mujeres,108,50
2021,República Mexicana,Hombres,109,48
2021,República Mexicana,Mujeres,109,42
2022,República Mexicana,Hombres,0,14134
2022,República Mexicana,Mujeres,0,11108
2022,República Mexicana,Hombres,1,1758
2022,República Mexicana,Mujeres,1,1451
2022,República Mexicana,Hombres,2,659
2022,República Mexicana,Mujeres,2,609
2022,República Mexicana,Hombres,3,382
2022,República Mexicana,Mujeres,3,391
2022,República Mexicana,Hombres,4,289
2022,República Mexicana,Mujeres,4,299
2022,República Mexicana,Hombres,5,247
2022,República Mexicana,Mujeres,5,249
2022,República Mexicana,Hombres,6,230
2022,República Mexicana,Mujeres,6,222
2022,República Mexicana,Hombres,7,228
2022,República Mexicana,Mujeres,7,210
2022,República Mexicana,Hombres,8,234
2022,República Mexicana,Mujeres,8,208
2022,República Mexicana,Hombres,9,251
2022,República Mexicana,Mujeres,9,217
2022,República Mexicana,Hombres,10,286
2022,República Mexicana,Mujeres,10,237
2022,República Mexicana,Hombres,11,346
2022,República Mexicana,Mujeres,11,270
2022,República Mexicana,Hombres,12,438
2022,República Mexicana,Mujeres,12,312
2022,República Mexicana,Hombres,13,570
2022,República Mexicana,Mujeres,13,362
2022,República Mexicana,Hombres,14,742
2022,República Mexicana,Mujeres,14,416
2022,República Mexicana,Hombres,15,956
2022,República Mexicana,Mujeres,15,473
2022,República Mexicana,Hombres,16,1209
2022,República Mexicana,Mujeres,16,531
2022,República Mexicana,Hombres,17,1499
2022,República Mexicana,Mujeres,17,591
2022,República Mexicana,Hombres,18,1822
2022,República Mexicana,Mujeres,18,651
2022,República Mexicana,Hombres,19,2173
2022,República Mexicana,Mujeres,19,711
2022,República Mexicana,Hombres,20,2546
2022,República Mexicana,Mujeres,20,771
2022,República Mexicana,Hombres,21,2928
2022,República Mexicana,Mujeres,21,831
2022,República Mexicana,Hombres,22,3289
2022,República Mexicana,Mujeres,22,883
2022,República Mexicana,Hombres,23,3603
2022,República Mexicana,Mujeres,23,926
2022,República Mexicana,Hombres,24,3862
2022,República Mexicana,Mujeres,24,959
2022,República Mexicana,Hombres,25,4104
2022,República Mexicana,Mujeres,25,993
2022,República Mexicana,Hombres,26,4339
2022,República Mexicana,Mujeres,26,1031
2022,República Mexicana,Hombres,27,4558
2022,República Mexicana,Mujeres,27,1072
2022,República Mexicana,Hombres,28,4741
2022,República Mexicana,Mujeres,28,1112
2022,República Mexicana,Hombres,29,4877
2022,República Mexicana,Mujeres,29,1148
2022,República Mexicana,Hombres,30,4961
2022,República Mexicana,Mujeres,30,1181
2022,República Mexicana,Hombres,31,4985
2022,República Mexicana,Mujeres,31,1209
2022,República Mexicana,Hombres,32,4943
2022,República Mexicana,Mujeres,32,1229
2022,República Mexicana,Hombres,33,4869
2022,República Mexicana,Mujeres,33,1248
2022,República Mexicana,Hombres,34,4791
2022,República Mexicana,Mujeres,34,1273
2022,República Mexicana,Hombres,35,4705
2022,República Mexicana,Mujeres,35,1303
2022,República Mexicana,Hombres,36,4607
2022,República Mexicana,Mujeres,36,1339
2022,República Mexicana,Hombres,37,4499
2022,República Mexicana,Mujeres,37,1380
2022,República Mexicana,Hombres,38,4371
2022,República Mexicana,Mujeres,38,1423
2022,República Mexicana,Hombres,39,4235
2022,República Mexicana,Mujeres,39,1468
2022,República Mexicana,Hombres,40,4111
2022,República Mexicana,Mujeres,40,1520
2022,República Mexicana,Hombres,41,4015
2022,República Mexicana,Mujeres,41,1578
2022,República Mexicana,Hombres,42,3961
2022,República Mexicana,Mujeres,42,1648
2022,República Mexicana,Hombres,43,3951
2022,República Mexicana,Mujeres,43,1732
2022,República Mexicana,Hombres,44,3985
2022,República Mexicana,Mujeres,44,1831
2022,República Mexicana,Hombres,45,4063
2022,República Mexicana,Mujeres,45,1948
2022,República Mexicana,Hombres,46,4182
2022,República Mexicana,Mujeres,46,2083
2022,República Mexicana,Hombres,47,4322
2022,República Mexicana,Mujeres,47,2232
2022,República Mexicana,Hombres,48,4456
2022,República Mexicana,Mujeres,48,2379
2022,República Mexicana,Hombres,49,4583
2022,República Mexicana,Mujeres,49,2525
2022,República Mexicana,Hombres,50,4702
2022,República Mexicana,Mujeres,50,2670
2022,República Mexicana,Hombres,51,4821
2022,República Mexicana,Mujeres,51,2818
2022,República Mexicana,Hombres,52,4942
2022,República Mexicana,Mujeres,52,2971
2022,República Mexicana,Hombres,53,5070
2022,República Mexicana,Mujeres,53,3130
2022,República Mexicana,Hombres,54,5211
2022,República Mexicana,Mujeres,54,3303
2022,República Mexicana,Hombres,55,5358
2022,República Mexicana,Mujeres,55,3483
2022,República Mexicana,Hombres,56,5519
2022,República Mexicana,Mujeres,56,3678
2022,República Mexicana,Hombres,57,5697
2022,República Mexicana,Mujeres,57,3891
2022,República Mexicana,Hombres,58,5879
2022,República Mexicana,Mujeres,58,4113
2022,República Mexicana,Hombres,59,6040
2022,República Mexicana,Mujeres,59,4325
2022,República Mexicana,Hombres,60,6192
2022,República Mexicana,Mujeres,60,4537
2022,República Mexicana,Hombres,61,6342
2022,República Mexicana,Mujeres,61,4754
2022,República Mexicana,Hombres,62,6485
2022,República Mexicana,Mujeres,62,4971
2022,República Mexicana,Hombres,63,6606
2022,República Mexicana,Mujeres,63,5174
2022,República Mexicana,Hombres,64,6717
2022,República Mexicana,Mujeres,64,5376
2022,República Mexicana,Hombres,65,6818
2022,República Mexicana,Mujeres,65,5576
2022,República Mexicana,Hombres,66,6938
2022,República Mexicana,Mujeres,66,5797
2022,República Mexicana,Hombres,67,7044
2022,República Mexicana,Mujeres,67,6012
2022,República Mexicana,Hombres,68,7108
2022,República Mexicana,Mujeres,68,6192
2022,República Mexicana,Hombres,69,7084
2022,República Mexicana,Mujeres,69,6305
2022,República Mexicana,Hombres,70,7113
2022,República Mexicana,Mujeres,70,6453
2022,República Mexicana,Hombres,71,7154
2022,República Mexicana,Mujeres,71,6616
2022,República Mexicana,Hombres,72,7248
2022,República Mexicana,Mujeres,72,6828
2022,República Mexicana,Hombres,73,7416
2022,República Mexicana,Mujeres,73,7123
2022,República Mexicana,Hombres,74,7551
2022,República Mexicana,Mujeres,74,7396
2022,República Mexicana,Hombres,75,7654
2022,República Mexicana,Mujeres,75,7643
2022,República Mexicana,Hombres,76,7722
2022,República Mexicana,Mujeres,76,7862
2022,República Mexicana,Hombres,77,7753
2022,República Mexicana,Mujeres,77,8052
2022,República Mexicana,Hombres,78,7743
2022,República Mexicana,Mujeres,78,8209
2022,República Mexicana,Hombres,79,7640
2022,República Mexicana,Mujeres,79,8275
2022,República Mexicana,Hombres,80,7514
2022,República Mexicana,Mujeres,80,8318
2022,República Mexicana,Hombres,81,7386
2022,República Mexicana,Mujeres,81,8353
2022,República Mexicana,Hombres,82,7192
2022,República Mexicana,Mujeres,82,8308
2022,República Mexicana,Hombres,83,6949
2022,República Mexicana,Mujeres,83,8201
2022,República Mexicana,Hombres,84,6670
2022,República Mexicana,Mujeres,84,8040
2022,República Mexicana,Hombres,85,6363
2022,República Mexicana,Mujeres,85,7830
2022,República Mexicana,Hombres,86,6031
2022,República Mexicana,Mujeres,86,7567
2022,República Mexicana,Hombres,87,5680
2022,República Mexicana,Mujeres,87,7264
2022,República Mexicana,Hombres,88,5319
2022,República Mexicana,Mujeres,88,6930
2022,República Mexicana,Hombres,89,4939
2022,República Mexicana,Mujeres,89,6542
2022,República Mexicana,Hombres,90,4532
2022,República Mexicana,Mujeres,90,6073
2022,República Mexicana,Hombres,91,4109
2022,República Mexicana,Mujeres,91,5546
2022,República Mexicana,Hombres,92,3677
2022,República Mexicana,Mujeres,92,5000
2022,República Mexicana,Hombres,93,3254
2022,República Mexicana,Mujeres,93,4473
2022,República Mexicana,Hombres,94,2834
2022,República Mexicana,Mujeres,94,3948
2022,República Mexicana,Hombres,95,2439
2022,República Mexicana,Mujeres,95,3426
2022,República Mexicana,Hombres,96,2027
2022,República Mexicana,Mujeres,96,2851
2022,República Mexicana,Hombres,97,1651
2022,República Mexicana,Mujeres,97,2329
2022,República Mexicana,Hombres,98,1309
2022,República Mexicana,Mujeres,98,1859
2022,República Mexicana,Hombres,99,1013
2022,República Mexicana,Mujeres,99,1444
2022,República Mexicana,Hombres,100,770
2022,República Mexicana,Mujeres,100,1088
2022,República Mexicana,Hombres,101,578
2022,República Mexicana,Mujeres,101,801
2022,República Mexicana,Hombres,102,433
2022,República Mexicana,Mujeres,102,589
2022,República Mexicana,Hombres,103,323
2022,República Mexicana,Mujeres,103,437
2022,República Mexicana,Hombres,104,239
2022,República Mexicana,Mujeres,104,323
2022,República Mexicana,Hombres,105,172
2022,República Mexicana,Mujeres,105,228
2022,República Mexicana,Hombres,106,120
2022,República Mexicana,Mujeres,106,150
2022,República Mexicana,Hombres,107,80
2022,República Mexicana,Mujeres,107,93
2022,República Mexicana,Hombres,108,51
2022,República Mexicana,Mujeres,108,55
2022,República Mexicana,Hombres,109,32
2022,República Mexicana,Mujeres,109,32
2023,República Mexicana,Hombres,0,13632
2023,República Mexicana,Mujeres,0,10706
